created_at,id_str,text,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,RT @aVeryRichBitch: 56. Erykah Badu - Love Of My Life https://t.co/7W23BSfhYb,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,お正月アイコン描いてくれても…いいんだからね///,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"I have been on Twitter for 8 months and 20 days (since 5 Apr 2015).
And you? https://t.co/dPaS1O96ha",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,RT @_GlobePics: Top 10 Walled Cities https://t.co/CcDZcsxEWn https://t.co/0dugaCQ10B,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,Ora vado a casa e mi guardo in streaming  la quarta stagione di FNL ❤,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,伊勢神宮なぅ〜！,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,Get Weather Updates from The Weather Channel. 20:02:29,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"RT @OnlyLookAtMino: [!!] Mino × Turtle Ship #BlackChristmas Fancam
(Do you want to)
https://t.co/41f1fjYlQQ",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,Get Weather Updates from The Weather Channel. 20:02:29,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,RT @ActuFoot_: OFFICIEL ! Bruno Genesio est nommé entraîneur de Lyon jusqu'à la fin de saison ! https://t.co/y7oU4zBhLX,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,Get Weather Updates from The Weather Channel. 20:02:29,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"RT @euclidagencyInc: ＜ゴールデンボンバー DVD＞
ゴールデンボンバー全国ツアー2015「歌広、金爆やめるってよ」at 大阪城ホール 2015.09.13
※情報更新いたしました。
詳細→https://t.co/zJp8KoC07m https://t.…",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,@DEBlLE c un truc best friends ying yang,6.80E+17,6.80E+17,424494626,DEBlLE
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,Get Weather Updates from The Weather Channel. 20:02:29,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,RT @Arturo_MPulgar: #DGPyRS Impulsa Pastorela realizada por Internos del #Creset actividad cultural y Convivencia familiar #SSPTab https://…,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,RT @MY_MURMUR: フェロ☆メン（諏訪部順一・鳥海浩輔）2016年3月にアルバムリリース予定！心の片隅にメモっといて頂けると幸いです。よろしくお願い致します。https://t.co/6ObcEI1nfg,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,To nem ae p Natal,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"RT @NizardGMD: @aalee151 Hay que hacer una lista de los invitados, capaz que puedo hacer un nivel en main...GD para celebrar la boda ^^",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"RT @tom_0129: アイドルマスター シンデレラガールズの新CMに中居正広
#fujitv #めざましテレビ https://t.co/u8HnNOsqCf",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"tava embrasando com meu pai aqui, já to meio ingiiçado mas não perco o pique kkkk",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"RT @HlPHOPNEWS: DRAKE , E-40 , &amp; G-Eazy https://t.co/d9O0R9sc2l",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"RT @onherperiod: ""He's cute I swear, let me find a better picture.""",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,Ir na igreja dá uma fome gente do céu,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"RT @Ayse_OK_: @sonbirdalsigara gökhan-yalan
a ş k n e f r e t e n e y a k ı n s ı n",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,@KieranMacklin its partayyyy time mate.,6.80E+17,6.80E+17,267949233,KieranMacklin
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"يا حي يا قيوم برحمتك أستغيث أصلح لي شأني كُله 
♻️ https://t.co/5Y22x5i9rI",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,Boa noite,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,RT @korilakkuma_15: サンタさんからプレゼント？コリラックマ嬉しそう🎁✨よかったね🌟 #クリスマス https://t.co/CHUKlGE8i6,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,@_Feelipecaio mentira mano 😥,6.80E+17,6.80E+17,275815649,_Feelipecaio
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,RT @lowlifts: so sei cantar santa claus is coming to town por causa do justinb falo mesmo,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,@victeiro além de ser um gato,6.80E+17,6.80E+17,306497807,victeiro
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"RT RT lizquen17sg: RT quenliza71: RT RT RT RT EilyAthanAudrey: RT RT louieagas13: #MaLIZgayangPasQUEN 
I vote liza… https://t.co/pppXHNqRBU",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,RT @_Shinigami_03: Same 😂👌 https://t.co/ifOpv8uPiD,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,@__harajukuslim if I snap you in half,6.80E+17,6.80E+17,4113987159,__harajukuslim
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,RT @WorIdStarComedy: Real shit just let go💯 https://t.co/wkFRKNpPGE,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,same. https://t.co/cuNuTR3mnR,,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,"Antes de hacerlo, mandame ensalada de gallina. https://t.co/L47r8eERLt",,,,
Fri Dec 25 01:02:29 +0000 2015,6.80E+17,One dead and five injured a... https://t.co/X58s6CAu8a #PRGirl #SocialMedia #marketing | https://t.co/kj2JTu5Uwr https://t.co/HYz6dXkvwF,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,スクラップ：他のユーザーのブログの記事を自分のブログにコピーする機能。,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,RT @BLABBERMOUTHNET: ANTHRAX's SCOTT IAN: 'DIMEBAG Made Drinking Look Like Disney World' https://t.co/tzn2tIhfYB https://t.co/oszgcN8x4V,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,"RT @DailyRapFacts: 3 years ago today.. Capital STEEZ (Jamal Dewar) took his own life.

#LongLiveSTEELO https://t.co/fX8goamgRL",,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,"RT @el_viejopaulino: A éstas horas, la Virgen María ya estaba formada esperando turno en el IMSS para que naciera el Niño Dios. ¡Qué nervio…",,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,I just don't understand my family 🙁,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,"@marika0419933 
いいね！",6.80E+17,6.80E+17,3314887854,marika0419933
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,死ぬまで  後悔させてみせるから。,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,"RT @elue215: ~RT이벤트~
오늘이 크리스마스인데 늙은 내게 선물 줄 사람따위 없다. 는 분만 알티하세요. 까미유 그랑블루 파랑색히든, 이면2히든 외 정일옵을 드립니다. 오늘 자정 뽑음 https://t.co/vbhP2ftVGr",,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,@fukujun_prpr い・ま・よ！,6.80E+17,6.80E+17,2995892858,fukujun_prpr
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,Get Weather Updates from The Weather Channel. 20:02:30,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,@3hApAv86UZHOp5I そうなん？？,6.80E+17,6.80E+17,3347043494,3hApAv86UZHOp5I
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,Mdr jrev ou koi,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,"RT @ZIPERATIVO: TOP 100 SÉRIES FAVORITAS

#51 Boa Sorte, Charlie! https://t.co/xH0ZlmhH46",,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,AQUI É BAILE DE FAVELA,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,¿yo?,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,"RT @x742617000027x: Vivo del humor negro, amo el humor negro. Si no te gusta el humor negro no podes pertenecer a mi vida",,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,No tendria que comer mucho porque después voy a saludar a mis abuelos postizos y me obligan a comer y brindar de nuevo jajajaja,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,"RT @ZIPERATIVO: TOP 100 SÉRIES FAVORITAS

#3 American Horror Story https://t.co/avBhSgNXUg",,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,Last Second Ebay Bid RT↺ https://t.co/ObabWh7OL5 Htc Desire 510 - 4gb - White (boost Mobile) Smartphone ↺Please Favorite &amp; Share,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,"Boa noite família 
Hoje com os meus filhos e sobrinhos obrigado senhor feliz natal a todos https://t.co/BuG6mFiLeL",,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,RT @BestofAries: #Aries make friends easily and show remarkable loyalty.,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,RT @soyMargarlto: alabao sea el seÑor https://t.co/RSTbzNlFHl,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,RT @ForTheGist: All The Stuff We Want To See Inside Apple’s iPhone 7 https://t.co/MnwvPeFZTG https://t.co/9MJICYSsPc,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,"RT @manseimark2: 肉人達のクリスマス

#万世#akiba https://t.co/sme2HsXVI8",,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,"サッカーの件でアルゼンチンサポーターがすげえ批判されてるけど…
これが五輪への不安に繋がるんだろうなぁ",,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,RT @ooDABRKWoo: อิสเรียลลลลลลลลล #HimUp https://t.co/pGf9gAKVNz,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,@Lexxiaa__ wtf bye bitch😂😂?¿,6.80E+17,6.80E+17,2712495618,Lexxiaa__
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,@iLovePicaPollo @Yariela_BB YA SI HAHAHAHAHAHHAHAHAHAHAHAHAHA`,6.80E+17,6.80E+17,1031267502,iLovePicaPollo
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,"@maridchn c'est pas vrai tu m'l'as jamais dis, envoie toi j'galere avec la wifi",6.80E+17,6.80E+17,2928056993,maridchn
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,Patiently waiting for Young OG Project 2  https://t.co/BVkpn01d6p,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,@Darshfarra @Xox_eng_xoX اجلللددد😂😂,6.80E+17,6.80E+17,1566745562,Darshfarra
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,@guilherme997109 Guilherme Henrique Venha conhecer meu canal no youtube?  https://t.co/zIJ6YIoHgz se gostar se inscreve SIGO VOCE,,,4594170861,guilherme997109
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,Out in Malibu with Darron for Christmas Eve! Merry Christmas everyone! https://t.co/wryeGUGfum,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,to morrendo d fome,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,RT @Kaz_chamberlain: I hate a lier 🙄,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,@thanktheLAURd thanks!!! 😘,6.80E+17,6.80E+17,1327795710,thanktheLAURd
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,https://t.co/xTLYc7L0EH,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,This is why my cousins hate me💀 https://t.co/VCNcSgglVi,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,C'est la magie de nael,,,,
Fri Dec 25 01:02:30 +0000 2015,6.80E+17,フォウ！！！ https://t.co/0w6TuijN6J,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"「負けてもいいや」って思ったら本当に負けるし、
そこで「絶対に負けたくない」って思ったらどこまででも行けます。（大久保嘉人）",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @jk_rowling: ❄🎄Merry Christmas everyone! 🎄❄️,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"RT @wakateowl: ついに悲願の署名を開始。
サービス残業として部活の指導は私たち教師に強制されています。
残業100時間超の月もザラにある。
教師は疲弊し，授業準備，学級の生徒に関わる暇もない。
お願いです。力をかしてください。日本の教育のために。
https://…",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,I made $20 in tips today woo,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,I can I go threw Twitter just one day without seeing JB,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @RlDICULOUSNESS: LOL 💀💀 https://t.co/hKK43AmI4F,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,La navidad cada año va perdiendo emocion 😳🎅,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,@NADINELUSTWE MERRY CHRISTMAS BLES NA SINGLE S AHHAHAH ❤️❤️❤️❤️,6.80E+17,6.80E+17,1515668029,NADINELUSTWE
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,NYの皆さんの大ちゃんへのメッセージ(´•̥̥̥ω•̥̥̥`)♡,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"RT @i_qn1: AKBのさっしーがバストアップした秘密って

これだったのかー！

わたしも使ってみて納得(^-^)

これは間違いない！！

https://t.co/hb9n28eoW7 https://t.co/FlfAkdmLOh",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"treinta y cinco

Voto por @laliespos #PremioDelPublico Internacional  #PremiosEcuaParade2015 @ChartsEcuador",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @mimi5ap: Que el Niño que nace esta noche traiga la alegría y la paz a todos los corazones. Feliz Navidad a tod@s! 🎄💕,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,【相互フォロー】.......... 当アカウントは相互フォローアカウントです。お気軽にフォローを！(◍ ´꒳` ◍)b #相互フォロー #followme #followme_jp #相互 #sougofollow #フォロバ,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"はい。
メリクリー･:*+.\(( °ω° ))/.:+",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,Lego Sasar Arsitek untuk Berksplorasi Ide Liarnya https://t.co/sTi9IAwI2h #Ekonomi #Bisnis,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @souhilabintarab: @nassimtounsi24 اه ابن بلدي لعزيز افتكرتك تونسي من لقبك  متشرفه بمعرفتك ....جزائري او تونسي كلنا ابناء البلد,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @PakaIuPapito_: True https://t.co/fgW1T7QBqn,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"RT @i_qn1: AKBのさっしーがバストアップした秘密って

これだったのかー！

わたしも使ってみて納得(^-^)

これは間違いない！！

https://t.co/hb9n28eoW7 https://t.co/FlfAkdmLOh",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"treinta y cinco

Voto por @laliespos #PremioDelPublico Internacional  #PremiosEcuaParade2015 @ChartsEcuador",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"RT @i_qn1: AKBのさっしーがバストアップした秘密って

これだったのかー！

わたしも使ってみて納得(^-^)

これは間違いない！！

https://t.co/hb9n28eoW7 https://t.co/FlfAkdmLOh",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,ヒーロー…といえば、エトランジェにスパイダーマンがいますね！彼もまた正義の味方です！一緒に戦ってみたいなぁ…,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @learnpunjabi: No caption needed.  Self explanatory. https://t.co/0dEyYccO6e,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"RT @i_qn1: AKBのさっしーがバストアップした秘密って

これだったのかー！

わたしも使ってみて納得(^-^)

これは間違いない！！

https://t.co/hb9n28eoW7 https://t.co/FlfAkdmLOh",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @doriken3: おしっこ描くのがうまい絵描きさん誰か教えて・・・参考にしたい・・・,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,2:02,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @ttwitandu: Faça seu próprio caminho.,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @troytheblackguy: Aye man in cartoons bad kids be mad when they be getting mountains of coal for Christmas smh foh you better flip them …,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @EzioAutid0re: The Pakistani Caitlyn Jenner https://t.co/Yt7w1bw05m,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,I need dj khaled as my true life coach so badly,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,@gay4colleen I know you love Eric you don't need to indirect him.,6.80E+17,6.80E+17,3429262995,gay4colleen
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"@M_GraceJKT48 @M_DesyJKT48 kl martha n maria emang sodaraan ,
Baarti maria n anahidayat tuh jodoh 🙌🙌",6.80E+17,6.80E+17,2397606314,M_GraceJKT48
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @tswiftchart: Taylor atingiu a incrível marca dos 60 milhões de seguidores no Instagram! https://t.co/GIydyg0QF7,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,#FF TOP -media naranja- @EsollEmpleo @JavierdeCaceres @pepebouza @JJavaloys @fasterempleo #TuitUtil https://t.co/3LatJVBv9c,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"treinta y cinco

Voto por @laliespos #PremioDelPublico Internacional  #PremiosEcuaParade2015 @ChartsEcuador",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"RT @i_qn1: AKBのさっしーがバストアップした秘密って

これだったのかー！

わたしも使ってみて納得(^-^)

これは間違いない！！

https://t.co/hb9n28eoW7 https://t.co/FlfAkdmLOh",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"@JayceLee35 go to Walmart, I just bought one today",6.80E+17,6.80E+17,1514950086,JayceLee35
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"@EnterElysium You have no hat...must mess up hair!

Merry Christmas to you too Elysium. :)",6.80E+17,6.80E+17,1470479262,EnterElysium
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,Alguem pode me dizer porque esse povo ta soltando fogos,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @YPlanTheatre: The perfect gift for friends + family. Book now &amp; get the best price in market on all seats! https://t.co/yFGjcj9WG3 http…,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,RT @elcosodelapizza: Necesito este botón en mi teclado. https://t.co/YSrrZ043ZU,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,"ちょ、まって、
めっちゃ寒いんやけど",,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,I'm in the running to win an Aimpoint Combat Optic thanks to @optics_freak! #Aimpoint #GunGiveaways https://t.co/gULUKfWnnH,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,Yo en la decoración de este año 😂 https://t.co/v5NY4SAq0d,,,,
Fri Dec 25 01:02:31 +0000 2015,6.80E+17,@gBvAYI0pg98ZuK7 お願いします！ https://t.co/iXJj0maThC,6.80E+17,6.80E+17,3148823682,gBvAYI0pg98ZuK7
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,RT @Mayraacakes: Me tonight 😂😂😂😂 https://t.co/446EtOD5i0,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,"ＦＦ外からのRTもあるけど、受けループ初めてから絡む人も結構増えましたね

そういう人たちへの感謝や、今年最後の絡みも考えて、狂うのもありかなと思ったんですが…💦",,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,山田｢束麻呂がやられたか(転校)｣ 小網｢だが奴は我ら四天王の中で最弱｣ 森山｢四天王の本当の力を見せてやろう｣#不謹慎,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,＊ルネちんの机の上、書類たくさんあるね…じゃあ、僕もなにか手伝うよ！！【書類ぐちゃーー】,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,やらかした,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,"RT @sa_snatch: 【🎄🍰鬼の勢いで拡散希望🍰🎄】

.
▶︎サンタが街にやってくる🎅🎁
▷#ジャクソン５😎🎤

#スナッチがハモってみた 🎵
#卒業ワンマン予約受付中 💕
#RTで私を有名にしてください 🙇 https://t.co/nFeEocuBc5",,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,RT @dianaapr07: No esperen a que alguien de su familia les haga falta para valorar estás fechas y lo que realmente representan.,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,RT @KySoClutch: Ste....METH Curry with the pot boy! https://t.co/llzCNdAmm2,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,Que te ignore no quiere decir que no me gustes.,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,RT @Nashgrier: Your mind is more valuable than anything,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,@sayJADACASH @JrizzyJrake_ can't even keep 20$ In her pocket.,6.80E+17,6.80E+17,202862325,sayJADACASH
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,A las 8 am la luna va a estar súper hermosa 😍,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,RT @lolicon_is_life: My heart https://t.co/rwkuKjcpFG,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,RT @Esepinchewey: ¡¿CÓMO QUÉ EL BURRITO SABANERO NO VENDE SÁBANAS?!,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,RT @rlzzx: Tiago Iorc: MUITO amor!,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,RT @ACraich: SPOILER. https://t.co/IqTGdf4Nir,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,Me cansé de la tristeza y del dolor,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,My birthday is on the 31st,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,"@S__3___S 
.
.
يجوز",6.80E+17,6.80E+17,2709344754,S__3___S
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,RT @TOFUSHii: ซานต้าคะ ขอคู่นี้สักคู่ได้ไหมคะ https://t.co/eFjw8KCWNl,,,,
Fri Dec 25 01:02:32 +0000 2015,6.80E+17,RT @iankeithtom: Happy Christmas :) 🎄 https://t.co/SjpbBjaeEf,,,,
